"","ID","Release_number","interview_id","Family_comp_change","family_identifier","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_wtr_unemployed","hd_hrs_work_per_week","wtr_wf","wf_wtr_unemployed","wf_housework_hrs","hd_housework_hrs","wf_wage","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_occ","hd_ind","wf_occ","wf_ind","hd_wage","State","hd_edu","wf_edu","hd_change_in_marital_status"
"13845",13845,6,7547,1,5210,74,2,0,1,14,4,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,21,8,0,2
"13846",13846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13847",13847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13848",13848,6,7548,1,5211,82,2,0,0,0,3,4,0,0,3,0,0,24,0,4,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,21,9,0,2
"13849",13849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13850",13850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13851",13851,6,12785,0,5214,47,1,46,0,0,1,1,5,40,1,5,40,8,0,2,2,1,1,5,0,8,1,2,5,0,8,433,467,944,798,51999,2,11,12,1
"13852",13852,6,7549,0,5215,62,1,0,0,0,3,4,0,0,2,0,0,1,0,3,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,8,9,0,2
"13853",13853,6,7550,0,5215,32,2,0,5,3,2,3,0,0,3,0,0,12,0,3,0,0,0,0,0,0,2,2,5,0,8,0,0,0,0,0,8,11,0,2
"13854",13854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13855",13855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13856",13856,6,7551,0,5215,23,2,0,0,0,2,3,0,0,3,0,0,20,0,3,0,0,0,0,0,0,2,3,5,0,8,0,0,0,0,0,8,11,0,2
"13857",13857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13858",13858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13859",13859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13860",13860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13861",13861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13862",13862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13863",13863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13864",13864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13865",13865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13866",13866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13867",13867,6,1298,8,5216,47,1,38,1,6,1,1,5,40,1,1,20,4,17000,2,3,2,2,1,1,8,2,3,5,0,8,925,838,916,669,15999,45,9,11,8
"13868",13868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13869",13869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13870",13870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13871",13871,6,12786,1,5219,65,2,0,3,6,5,4,0,0,3,0,0,14,0,4,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,0,9,12,0,2
"13872",13872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13873",13873,6,16649,5,5219,24,1,0,2,1,2,1,1,40,2,0,0,18,0,3,0,0,0,0,0,0,2,1,1,2,1,942,937,0,0,7999,9,14,0,8
"13874",13874,6,12787,0,5219,22,2,0,1,4,2,2,5,45,3,0,0,7,0,3,0,0,0,0,0,0,2,1,1,9,8,142,857,0,0,10000,9,99,0,2
"13875",13875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13876",13876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13877",13877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13878",13878,6,7553,0,5222,67,2,0,0,0,4,4,0,0,3,0,0,8,0,3,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,0,13,12,0,2
"13879",13879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13880",13880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13881",13881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13882",13882,6,7554,1,5225,34,1,33,0,0,1,1,1,40,1,5,20,10,15000,2,4,1,2,1,3,0,1,1,1,2,1,381,508,394,708,38999,5,14,15,1
"13883",13883,6,7555,0,5228,60,2,0,0,0,3,1,5,97,3,0,0,6,0,3,0,0,0,0,0,0,9,1,5,0,8,925,769,0,0,21999,4,12,0,2
"13884",13884,6,7556,0,5228,41,1,40,2,11,1,1,5,40,1,5,24,16,13000,3,3,1,3,5,0,1,1,3,5,0,1,680,228,284,649,42999,4,10,9,1
"13885",13885,6,7557,0,5228,32,1,31,2,4,1,7,5,10,1,5,20,11,0,1,2,1,1,1,2,1,1,1,1,3,1,174,858,391,937,3999,4,15,14,1
"13886",13886,6,7558,2,5228,22,1,20,1,1,2,1,1,20,1,0,40,10,4800,2,2,7,3,5,0,8,5,3,5,0,0,755,937,0,0,8659,4,9,11,5
"13887",13887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13888",13888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13889",13889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13890",13890,6,12790,2,5230,42,1,44,0,0,4,1,5,40,1,5,28,0,0,2,4,2,3,5,0,8,2,1,1,2,8,903,857,901,777,12999,39,14,10,5
"13891",13891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13892",13892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13893",13893,6,12789,0,5230,39,2,0,1,8,4,1,5,44,3,0,0,30,0,2,0,0,0,0,0,0,2,1,1,4,8,153,347,0,0,34999,39,16,0,2
"13894",13894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13895",13895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13896",13896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13897",13897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13898",13898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13899",13899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13900",13900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13901",13901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13902",13902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13903",13903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13904",13904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13905",13905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13906",13906,6,12795,0,5230,40,1,37,3,14,1,1,5,50,1,5,16,7,23000,3,3,2,1,1,3,8,2,1,1,3,8,245,749,600,917,525,39,15,15,1
"13907",13907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13908",13908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13909",13909,6,12791,1,5230,67,1,61,0,0,1,4,0,0,1,0,20,2,0,2,2,2,1,5,0,8,2,3,5,0,8,86,877,0,0,0,39,11,12,1
"13910",13910,6,12793,0,5230,71,2,0,1,9,3,6,0,0,3,0,0,20,0,4,0,0,0,0,0,0,2,1,1,1,8,0,0,0,0,0,39,13,0,2
"13911",13911,6,12792,0,5230,37,1,32,3,6,1,1,5,40,1,5,3,3,30000,2,3,2,1,1,2,8,2,1,5,0,8,475,717,370,849,25000,9,12,14,1
"13912",13912,6,12794,4,5230,65,1,41,1,15,1,4,0,0,1,5,20,0,21000,3,2,2,1,1,5,8,2,1,1,5,8,0,0,100,878,0,32,17,17,5
"13913",13913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13914",13914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13915",13915,6,7559,0,5232,45,2,0,0,0,2,1,5,40,3,0,0,8,0,3,0,0,0,0,0,0,2,1,1,3,8,391,838,0,0,16367,39,15,0,2
"13916",13916,6,7562,0,5232,29,2,0,0,0,2,1,5,40,3,0,0,5,0,2,0,0,0,0,0,0,2,1,1,4,8,372,737,0,0,18999,8,16,0,2
"13917",13917,6,7560,0,5232,28,2,0,0,0,2,1,5,40,3,0,0,4,0,2,0,0,0,0,0,0,2,2,5,0,8,912,669,0,0,14999,39,10,0,2
"13918",13918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13919",13919,6,7565,0,5233,42,1,0,1,12,4,1,5,40,2,0,0,10,0,5,0,0,0,0,0,0,1,2,5,0,1,690,377,0,0,47999,42,11,0,2
"13920",13920,6,7564,0,5233,40,2,0,2,10,4,1,5,40,3,0,0,12,0,1,0,0,0,0,0,0,1,1,1,4,8,75,838,0,0,37999,2,16,0,2
"13921",13921,6,10739,8,5233,43,1,0,0,0,4,1,5,40,2,0,0,10,0,1,0,0,0,0,0,0,7,1,1,5,1,76,848,0,0,42999,2,17,0,8
"13922",13922,6,7566,0,5233,45,1,45,2,12,1,1,5,50,1,5,12,7,0,3,2,1,1,1,5,1,1,1,1,4,1,142,857,142,857,37999,2,16,17,1
"13923",13923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13924",13924,6,7563,0,5233,38,1,37,2,3,1,1,5,45,1,5,15,15,0,2,2,1,1,1,3,1,1,1,1,4,1,281,189,75,838,79999,42,16,15,1
"13925",13925,6,7567,0,5233,41,1,35,2,7,1,1,5,55,1,0,30,0,0,3,4,1,1,1,1,8,1,1,5,0,8,231,609,0,0,38999,24,12,13,1
"13926",13926,6,7570,0,5234,45,1,0,0,0,4,8,0,0,2,0,0,5,0,4,0,0,0,0,0,0,9,9,9,0,99,0,0,0,0,0,24,99,0,2
"13927",13927,6,7568,0,5234,41,1,34,5,3,2,1,5,40,1,5,30,25,0,5,4,2,1,1,1,8,2,1,1,4,10,903,907,391,927,22999,24,16,13,1
"13928",13928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13929",13929,6,7569,0,5234,69,1,65,0,0,1,1,5,40,1,0,30,20,0,4,5,2,3,5,0,8,2,3,5,0,8,374,539,0,0,15999,24,99,6,1
"13930",13930,6,12797,0,5235,41,1,38,2,4,1,2,5,0,1,5,25,2,6000,5,2,1,1,5,0,1,1,1,5,0,1,690,329,962,657,0,37,12,12,1
"13931",13931,6,12796,0,5235,40,1,37,2,7,1,1,5,42,1,5,15,15,7000,1,1,1,1,5,0,1,1,3,5,0,1,473,639,283,697,26999,37,11,12,1
"13932",13932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13933",13933,6,15306,8,5235,37,2,0,2,5,4,1,5,25,3,0,0,10,0,2,0,0,0,0,0,0,1,1,5,0,1,372,858,0,0,2499,37,12,0,8
"13934",13934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13935",13935,6,7571,1,5237,53,1,37,1,1,1,1,5,40,1,0,20,20,0,1,1,5,1,1,5,1,1,1,1,5,1,44,838,100,878,69998,21,17,17,1
"13936",13936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13937",13937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13938",13938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13939",13939,6,7572,0,5237,54,1,54,0,0,1,4,0,0,1,5,5,15,0,2,2,1,1,1,5,1,1,1,1,5,1,0,0,144,857,0,21,17,17,1
"13940",13940,6,7573,0,5237,29,1,28,0,0,1,1,5,55,1,5,12,5,0,2,2,1,1,1,5,8,1,1,1,5,8,14,188,72,18,46999,42,17,17,1
"13941",13941,6,7576,1,5238,58,1,58,0,0,1,1,5,35,1,5,12,0,22000,1,2,1,2,5,0,8,1,3,1,0,8,705,527,283,609,0,21,12,11,1
"13942",13942,6,7575,0,5238,38,1,34,0,0,1,1,5,40,1,5,18,12,25000,2,2,1,1,5,0,8,1,2,5,0,8,554,448,394,848,51999,4,10,12,1
"13943",13943,6,7577,0,5238,36,1,34,0,0,4,1,5,40,1,5,4,2,13000,2,1,1,1,1,2,8,1,1,1,0,8,705,527,915,669,61999,21,12,14,1
"13944",13944,6,16597,5,5238,36,1,0,0,0,2,1,5,35,2,0,0,10,0,2,0,0,0,0,0,0,1,1,1,0,8,233,527,0,0,0,21,99,0,8
"13945",13945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13946",13946,6,7574,0,5238,49,1,40,2,11,1,1,5,52,1,0,28,7,0,2,1,1,1,1,1,8,1,1,5,0,8,705,417,0,0,56999,21,12,13,1
"13947",13947,6,7578,0,5238,36,2,0,2,6,4,1,5,45,3,0,0,10,0,3,0,0,0,0,0,0,1,1,5,0,8,245,398,0,0,31999,21,12,0,2
"13948",13948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13949",13949,6,1319,8,5241,50,2,0,1,13,1,6,0,0,1,0,35,999,0,4,0,9,9,9,0,99,9,9,9,0,99,0,0,0,0,0,21,99,99,8
"13950",13950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13951",13951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13952",13952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13953",13953,6,7580,0,5242,69,2,0,0,0,4,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,0,21,12,0,2
"13954",13954,6,7579,0,5242,40,2,0,1,11,2,1,5,40,3,0,0,10,0,2,0,0,0,0,0,0,2,1,1,2,8,303,848,0,0,15999,21,14,0,2
"13955",13955,6,7582,0,5247,64,1,0,0,0,3,1,5,40,2,0,0,21,0,2,0,0,0,0,0,0,1,3,5,0,8,680,118,0,0,18999,4,5,0,2
"13956",13956,6,7581,0,5247,39,1,39,0,0,1,1,5,45,1,0,40,10,0,3,3,1,3,5,0,8,1,3,5,0,0,481,999,0,0,26999,4,8,11,1
"13957",13957,6,3053,0,5249,86,2,0,0,0,3,4,0,0,3,0,0,8,0,2,0,0,0,0,0,0,2,1,5,0,8,0,0,0,0,0,4,12,0,2
"13958",13958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13959",13959,6,7583,0,5253,62,1,66,0,0,1,1,5,30,1,5,20,20,35000,1,1,1,1,1,5,1,1,3,1,5,1,13,738,100,878,0,4,17,17,1
"13960",13960,6,7584,0,5253,31,1,0,0,0,2,7,5,18,2,0,0,10,0,2,0,0,0,0,0,0,1,1,1,3,1,162,858,0,0,3999,4,15,0,2
"13961",13961,6,7585,1,5253,28,1,27,2,1,1,1,1,40,1,0,100,15,2104,2,2,1,1,1,5,1,1,1,1,5,1,135,858,0,0,11999,20,17,17,1
"13962",13962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13963",13963,6,12798,0,5257,44,1,38,3,9,1,1,5,49,1,0,72,10,6000,2,3,2,1,1,2,8,2,1,1,2,8,552,448,0,0,84998,19,14,14,1
"13964",13964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13965",13965,6,12799,1,5257,79,1,71,0,0,1,4,0,0,1,0,16,16,0,3,3,2,9,9,0,1,2,1,9,0,8,0,0,0,0,0,8,99,99,1
"13966",13966,6,12803,0,5259,68,1,65,0,0,1,4,0,0,1,0,50,0,0,4,4,2,3,5,0,1,2,3,5,0,1,0,0,0,0,0,42,4,11,1
"13967",13967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13968",13968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13969",13969,6,12802,0,5259,29,2,0,2,8,4,1,5,40,3,0,0,15,0,2,0,0,0,0,0,0,2,1,1,1,8,665,49,0,0,15999,42,13,0,2
"13970",13970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13971",13971,6,12800,0,5259,45,1,45,1,15,1,1,5,65,1,5,20,6,9999999,2,2,2,1,5,0,1,2,1,1,2,8,245,647,381,749,40957,42,14,12,1
"13972",13972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
