"","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","life_satisfaction","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_change_in_marital_status","hd_edu","wf_edu","hd_adj_income"
"10579",5,8867,20,1,2628,2011,48,1,48,0,0,1,2,1,770,387,0,5,1,361,809,5,10,1,20000,75000,3,181,8,3,127,8,1,1,1,2,8,1,1,5,0,8,12,14,1,9834.28891758336
"10580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10584",5,1453,31,0,2629,2011,44,1,44,1,15,1,2,1,644,59,0,5,1,570,786,5,30,6,131000,37000,3,195,8,2,163,7,1,1,5,0,1,1,3,5,0,1,8,12,1,64414.592410171
"10585",5,1932,9,0,2629,2011,68,1,65,0,0,1,1,4,0,0,0,5,1,0,0,5,14,0,0,0,3,310,2,2,135,7,1,1,5,0,1,1,1,1,2,1,14,12,1,0
"10586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10589",5,2104,37,0,2632,2011,64,1,63,0,0,1,3,4,0,0,0,5,1,460,618,5,20,5,0,6000,5,207,11,3,998,5,1,1,1,2,1,1,1,1,2,8,14,14,1,0
"10590",5,1279,37,0,2632,2011,59,2,0,0,0,2,2,1,31,868,0,5,3,0,0,0,0,5,24000,0,4,180,4,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,11801.1467011
"10591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10594",5,1489,37,0,2632,2011,33,1,35,3,1,1,1,1,632,418,0,5,1,201,827,5,28,14,38000,48000,2,200,1,3,225,4,1,1,1,4,8,1,1,5,0,8,12,16,1,18685.1489434084
"10595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10596",5,1515,37,1,2632,2011,32,1,0,0,0,2,3,1,632,38,0,5,2,0,0,0,0,4,35000,0,2,165,9,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,17210.0056057709
"10597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10602",5,2478,37,1,2632,2011,44,1,34,2,1,2,3,5,0,0,0,5,1,360,817,1,10,0,0,3500,4,250,0,3,120,1,1,1,5,0,1,1,2,5,0,1,11,12,1,0
"10603",5,1808,37,0,2632,2011,53,1,52,0,0,1,1,1,951,729,0,5,1,31,868,5,8,15,48000,54000,2,178,10,2,146,3,1,1,5,0,8,1,1,5,0,8,12,12,1,23602.2934022001
"10604",5,320,37,4,2632,2011,38,1,48,0,0,2,3,1,781,498,0,5,1,962,527,5,15,0,9999998,22000,1,160,7,3,123,7,1,1,5,0,8,1,9,5,0,99,99,12,5,4917143.47536279
"10605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10606",5,6935,37,0,2633,2011,89,2,0,0,0,3,1,6,0,0,0,5,3,0,0,0,0,10,0,0,2,139,9,0,0,0,0,0,0,0,0,1,3,5,0,8,9,0,2,0
"10607",5,6842,37,0,2633,2011,63,1,0,0,0,4,3,1,911,818,0,5,2,0,0,0,0,5,25000,0,3,200,8,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,12292.8611469792
"10608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10610",5,7454,37,0,2633,2011,42,1,39,4,3,1,2,1,82,267,0,5,1,0,0,5,30,10,52500,0,2,170,8,2,139,6,1,1,1,4,8,1,1,1,4,8,16,16,1,25815.0084086563
"10611",5,6995,37,0,2633,2011,29,1,31,0,0,1,2,1,556,637,0,5,1,570,949,5,6,6,50000,25000,2,170,10,2,140,3,1,1,1,4,8,4,1,1,2,8,14,16,1,24585.7222939584
"10612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10616",5,5241,9,0,2635,2011,76,1,69,0,0,1,1,4,0,0,0,5,1,0,0,5,0,42,0,0,1,160,11,5,160,9,1,1,5,0,8,1,1,5,0,8,12,12,1,0
"10617",5,4761,10,0,2635,2011,76,2,0,0,0,4,3,1,472,538,0,5,3,0,0,0,0,3,24000,0,3,110,3,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,11801.1467011
"10618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10619",5,4934,10,0,2635,2011,54,1,55,1,14,1,3,1,41,707,0,5,1,540,797,5,30,1,70000,12000,1,225,3,3,170,6,1,1,5,0,8,1,1,5,0,8,12,12,1,34420.0112115417
"10620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10622",5,4870,3,0,2636,2011,42,1,33,3,8,1,3,1,770,378,0,5,1,570,908,5,15,1,9999999,22000,2,250,1,3,180,6,2,1,1,0,8,2,1,5,0,8,12,12,1,4917143.96707723
"10623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10626",5,6758,45,0,2639,2011,46,1,47,1,12,1,1,1,385,947,0,5,1,35,819,5,14,14,38000,90000,1,245,0,1,999,10,1,1,1,2,8,1,1,1,2,8,14,14,1,18685.1489434084
"10627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10628",5,5633,32,0,2640,2011,56,1,0,0,0,2,9,1,414,868,0,5,2,0,0,0,0,4,15000,0,2,225,11,0,0,0,0,0,0,0,0,1,1,1,2,0,14,0,2,7375.71668818752
"10629",5,8363,39,8,2640,2011,47,2,0,0,0,4,3,1,470,517,0,5,3,0,0,0,0,1,23000,0,3,145,10,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,8,11309.4322552209
"10630",5,3234,39,0,2640,2011,47,1,0,2,12,4,2,3,421,859,0,1,2,0,0,0,0,5,35000,0,2,188,10,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,17210.0056057709
"10631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10633",5,3398,45,1,2642,2011,71,1,0,0,0,3,3,5,0,0,0,5,2,0,0,0,0,10,0,0,1,140,8,0,0,0,0,0,0,0,0,1,3,5,0,8,7,0,2,0
"10634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10635",5,7738,45,3,2642,2011,38,2,0,1,12,4,3,1,313,819,0,5,3,0,0,0,0,12,48000,0,1,145,1,0,0,0,0,0,0,0,0,1,1,1,3,8,15,0,3,23602.2934022001
"10636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10640",5,2285,45,0,2642,2011,67,1,67,0,0,1,1,4,0,0,0,5,1,0,0,5,40,4,0,0,4,140,6,4,135,1,1,3,5,0,8,1,3,5,0,8,10,9,1,0
"10641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10642",5,6834,45,1,2642,2011,41,1,0,1,17,5,0,5,0,0,0,5,2,0,0,0,0,0,0,0,5,132,5,0,0,0,0,0,0,0,0,1,1,1,3,8,15,0,2,0
"10643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10647",5,7033,20,0,2643,2011,33,1,37,1,5,1,2,1,485,189,0,5,1,512,189,5,12,5,55000,45000,1,220,4,1,150,9,1,1,5,0,8,1,1,1,2,8,14,12,1,27044.2945233542
"10648",5,6458,20,0,2643,2011,29,1,28,1,2,1,2,1,202,837,0,5,1,181,648,5,14,10,38000,58000,1,185,2,1,145,8,1,1,1,4,1,1,1,1,4,1,16,16,1,18685.1489434084
"10649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10650",5,7688,20,0,2643,2011,58,1,61,0,0,1,2,1,770,57,0,5,1,23,786,5,2,2,146848,90000,1,197,10,2,998,8,1,1,1,4,8,1,1,1,4,8,16,16,1,72207.282948464
"10651",5,8704,38,0,2643,2011,26,1,26,0,0,1,2,1,5,767,0,5,1,483,767,5,10,8,34000,38000,2,150,0,3,110,3,1,1,1,4,8,1,1,1,4,1,16,16,1,16718.2911598917
"10652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10653",5,7408,19,0,2644,2011,61,2,0,0,0,2,3,1,54,948,0,5,3,0,0,0,0,5,64000,0,4,185,5,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,2,31469.7245362667
"10654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10655",5,6895,19,0,2644,2011,41,1,0,0,0,2,3,1,332,819,0,5,2,0,0,0,0,10,34000,0,4,209,10,0,0,0,0,0,0,0,0,2,1,5,0,0,12,0,2,16718.2911598917
"10656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10657",5,5643,19,1,2645,2011,66,1,50,0,0,1,2,5,642,77,0,5,1,570,77,5,20,10,20000,40000,2,195,2,2,180,3,1,1,1,1,8,1,1,5,0,8,12,13,1,9834.28891758336
"10658",5,6144,19,0,2645,2011,45,1,44,0,0,1,2,1,136,729,0,5,1,500,699,5,8,0,54000,45000,2,360,1,2,167,4,1,1,1,0,0,1,1,5,0,0,12,12,1,26552.5800774751
"10659",5,7341,7,0,2645,2011,68,1,64,0,0,1,2,4,476,527,0,5,1,0,0,5,20,20,2000,0,3,205,9,3,230,7,1,2,5,0,99,1,1,5,0,99,12,9,1,983.428891758336
"10660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10663",5,3168,19,1,2646,2011,64,1,0,0,0,2,3,4,0,0,0,5,2,0,0,0,0,15,0,0,2,167,8,0,0,0,0,0,0,0,0,2,1,1,3,0,15,0,2,0
"10664",5,3373,19,0,2646,2011,61,1,0,0,0,2,3,4,0,0,0,1,2,0,0,0,0,1,0,0,4,170,0,0,0,0,0,0,0,0,0,2,1,1,1,8,99,0,2,0
"10665",5,8086,45,8,2646,2011,51,2,0,1,6,5,3,1,350,827,0,5,3,0,0,0,0,10,59000,0,2,125,4,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,8,29011.1523068709
"10666",5,3323,8,0,2646,2011,49,2,0,0,0,2,0,1,413,727,0,5,3,0,0,0,0,0,50000,0,3,135,4,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,2,24585.7222939584
"10667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10670",5,3987,19,0,2646,2011,34,1,33,3,3,1,2,1,462,859,0,5,1,23,786,5,3,5,0,73000,2,215,10,2,160,8,2,1,1,5,8,2,1,1,4,0,16,17,1,0
"10671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10672",5,8323,19,0,2646,2011,38,1,38,2,8,1,3,1,201,837,0,5,1,11,948,5,13,13,60000,106800,3,280,10,2,231,6,2,1,1,5,8,2,1,1,5,8,17,17,1,29502.8667527501
"10673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10675",5,939,4,0,2647,2011,93,2,0,0,0,3,0,4,0,0,0,5,3,0,0,0,0,0,0,0,3,98,4,0,0,0,0,0,0,0,0,1,1,9,0,10,99,0,2,0
"10676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10677",5,828,0,1,2647,2011,52,2,0,1,13,3,2,1,405,868,0,5,3,0,0,0,0,10,11000,0,2,250,6,0,0,0,0,0,0,0,0,1,1,1,2,99,16,0,2,5408.85890467085
"10678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10681",5,3300,31,0,2649,2011,61,2,0,0,0,3,5,4,0,0,0,5,3,0,0,0,0,8,0,0,3,200,4,0,0,0,0,0,0,0,0,1,1,5,0,1,12,0,2,0
"10682",5,8675,29,0,2649,2011,36,1,0,2,14,2,3,1,340,818,0,5,2,0,0,0,0,2,40000,0,3,225,10,0,0,0,0,0,0,0,0,1,1,5,0,1,12,0,2,19668.5778351667
"10683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10685",5,6383,29,0,2649,2011,64,1,58,1,13,1,2,4,0,0,0,5,1,476,538,5,42,36,0,15000,3,190,1,2,130,6,1,1,5,0,1,1,1,5,0,1,12,12,1,0
"10686",5,8657,31,0,2649,2011,41,1,33,4,6,1,1,1,552,619,0,5,1,0,0,1,90,1,18000,0,2,200,7,3,185,3,1,2,5,0,1,1,2,5,0,1,11,11,1,8850.86002582502
