"","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_edu","wf_edu","hd_change_in_marital_status","hd_adj_income"
"6417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6421",8,4574,34,2,1684,2003,49,1,35,1,9,1,1,385,947,42,5,1,912,618,5,15,10,62000,13600,3,215,9,3,145,8,1,1,5,0,8,1,1,5,0,1,12,12,5,38027.1546747199
"6422",8,6628,34,1,1684,2003,42,1,41,3,1,1,1,972,428,60,5,1,0,0,5,40,4,48000,0,3,250,0,1,120,8,1,1,5,0,1,1,1,5,0,1,12,12,1,29440.3778126864
"6423",8,5983,34,0,1684,2003,48,1,47,2,15,1,1,305,507,55,5,1,313,818,5,12,10,72000,27000,3,190,11,3,189,7,1,1,1,1,8,1,1,1,5,8,17,13,1,44160.5667190296
"6424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6425",8,7040,34,8,1684,2003,26,1,23,1,2,1,1,762,277,40,5,1,925,838,5,999,7,22000,15000,3,216,11,9,999,99,9,1,9,0,99,1,2,5,0,1,11,99,8,13493.5064974813
"6426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6435",8,3280,24,1,1687,2003,41,1,39,1,16,1,1,204,916,60,5,1,34,866,5,10,10,34800,15000,1,150,11,1,165,9,1,1,5,0,8,1,1,1,1,8,13,12,1,21344.2739141976
"6436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6439",8,2440,42,0,1687,2003,67,1,61,0,0,1,1,5,699,50,5,1,481,699,5,3,0,70000,20000,3,220,11,3,160,3,1,1,1,0,8,1,1,1,4,8,16,12,1,42933.8843101677
"6440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6444",8,538,12,0,1689,2003,73,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,10,0,0,2,170,2,0,0,0,0,0,0,0,0,1,3,5,0,8,11,0,2,0
"6445",8,2026,12,3,1689,2003,30,2,0,1,4,5,1,962,617,20,5,3,0,0,0,0,25,17358,0,2,135,2,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,3,10646.3766265127
"6446",8,2039,12,0,1689,2003,54,1,52,0,0,1,1,814,349,40,5,1,54,699,5,20,2,39500,37978,2,145,7,2,170,2,1,1,1,1,8,1,1,5,0,8,12,13,1,24226.9775750232
"6447",8,6311,12,2,1689,2003,29,1,0,2,1,5,1,392,699,45,5,2,0,0,0,0,10,20000,0,3,225,5,0,0,0,0,0,0,0,0,1,1,1,0,8,12,0,6,12266.8240886193
"6448",8,491,12,0,1690,2003,62,1,56,0,0,1,1,460,847,30,5,1,0,0,5,1,4,9999999,0,1,180,10,5,180,6,1,2,5,0,8,1,1,5,0,0,12,10,1,6133411.43096846
"6449",8,585,12,0,1690,2003,38,1,38,2,11,1,1,714,987,40,5,1,102,987,5,2,2,40000,38000,3,180,9,3,170,9,1,1,1,0,1,1,1,5,0,8,12,12,1,24533.6481772387
"6450",8,1211,12,1,1690,2003,34,1,0,3,5,4,1,770,307,50,5,2,0,0,0,0,2,68000,0,2,210,1,0,0,0,0,0,0,0,0,1,1,1,0,8,12,0,2,41707.2019013057
"6451",8,7013,4,5,1690,2003,28,1,0,0,0,2,1,141,746,80,5,2,0,0,0,0,2,117000,0,4,230,11,0,0,0,0,0,0,0,0,1,1,1,5,8,17,0,8,71760.9209184231
"6452",8,7682,12,8,1690,2003,28,1,0,0,0,4,1,733,357,50,5,2,0,0,0,0,15,40000,0,1,210,11,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,8,24533.6481772387
"6453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6454",8,5281,6,1,1690,2003,31,2,0,0,0,4,6,310,689,25,1,3,0,0,0,0,15,19200,0,1,140,3,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,5,11776.1511250746
"6455",8,1502,12,1,1690,2003,26,2,0,2,6,4,2,472,509,33,5,3,0,0,0,0,20,16000,0,3,160,1,0,0,0,0,0,0,0,0,2,3,5,0,0,9,0,5,9813.45927089546
"6456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6458",8,853,2,0,1692,2003,70,1,59,0,0,1,1,392,647,40,5,1,0,0,5,35,15,40000,0,2,189,6,2,190,3,1,3,5,0,8,1,1,1,1,8,13,9,1,24533.6481772387
"6459",8,3330,2,0,1692,2003,35,1,0,1,16,4,1,913,617,65,5,2,0,0,0,0,10,45000,0,2,185,1,0,0,0,0,0,0,0,0,1,3,5,0,1,11,0,2,27600.3541993935
"6460",8,194,2,0,1692,2003,54,1,0,1,11,5,1,623,77,30,5,2,0,0,0,0,2,22640,0,4,162,7,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2,13886.0448683171
"6461",8,6456,2,3,1692,2003,33,2,0,3,8,4,1,524,497,45,5,3,0,0,0,0,12,14500,0,3,108,2,0,0,0,0,0,0,0,0,1,3,5,0,8,11,0,3,8893.44746424901
"6462",8,1018,2,0,1692,2003,24,2,0,3,2,2,6,0,0,0,5,3,0,0,0,0,40,0,0,3,150,5,0,0,0,0,0,0,0,0,1,1,5,0,1,12,0,2,0
"6463",8,368,2,0,1692,2003,45,2,0,0,0,5,1,962,447,50,5,3,0,0,0,0,10,55000,0,3,135,4,0,0,0,0,0,0,0,0,1,3,5,0,8,10,0,2,33733.7662437032
"6464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6465",8,7131,37,0,1692,2003,38,1,36,1,8,1,1,620,77,40,5,1,623,77,5,20,10,13000,10000,1,195,1,1,115,3,1,3,5,0,8,1,1,5,0,8,12,11,1,7973.43565760256
"6466",8,1106,0,0,1692,2003,25,1,23,0,0,1,1,620,719,80,5,1,232,786,5,6,0,50000,35000,1,140,10,2,150,10,1,3,5,0,0,7,0,0,0,0,12,11,1,30667.0602215483
"6467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6474",8,4627,13,0,1695,2003,76,1,72,1,15,1,4,0,0,0,5,1,0,0,5,30,12,0,0,2,125,3,3,146,1,1,3,5,0,8,1,3,5,0,8,8,8,1,0
"6475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6476",8,2445,13,0,1695,2003,55,1,50,0,0,1,1,420,707,40,5,1,480,707,5,30,15,32000,28000,3,190,9,3,998,9,1,1,1,2,8,1,3,5,0,8,8,14,1,19626.9185417909
"6477",8,3762,41,0,1695,2003,53,1,49,0,0,1,1,721,617,40,5,1,202,947,5,30,1,25000,10000,1,160,8,3,120,9,1,3,5,0,8,1,2,5,0,8,10,10,1,15333.5301107742
"6478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6482",8,3079,13,3,1695,2003,41,2,0,1,13,4,1,202,817,40,5,3,0,0,0,0,5,29000,0,1,135,7,0,0,0,0,0,0,0,0,1,1,1,3,99,15,0,3,17786.894928498
"6483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6484",8,1767,13,0,1695,2003,31,2,0,0,0,1,1,485,426,44,5,3,0,0,0,0,4,24000,0,2,200,3,0,0,0,0,0,0,0,0,1,1,1,2,0,14,0,2,14720.1889063432
"6485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6486",8,5134,41,0,1695,2003,31,1,0,2,7,4,1,720,467,40,5,2,0,0,0,0,20,39000,0,3,165,10,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2,23920.3069728077
"6487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6488",8,3379,13,5,1695,2003,24,1,0,0,0,2,5,0,0,0,5,2,0,0,0,0,5,0,0,3,145,6,0,0,0,0,0,0,0,0,1,3,5,0,0,11,0,8,0
"6489",8,5482,13,0,1695,2003,24,1,26,2,2,2,1,624,379,50,5,1,810,357,5,10,10,43000,26000,1,160,7,1,110,4,1,1,5,0,0,1,1,5,0,0,12,12,1,26373.6717905316
"6490",8,6094,13,5,1695,2003,23,2,0,0,0,2,1,234,787,0,5,3,0,0,0,0,7,7000,0,2,240,3,0,0,0,0,0,0,0,0,1,1,1,5,0,17,0,8,4293.38843101677
"6491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6494",8,5439,13,1,1695,2003,19,2,0,0,0,2,6,524,787,15,5,3,0,0,0,0,20,9999998,0,3,135,1,0,0,0,0,0,0,0,0,1,2,5,0,0,10,0,5,6133410.81762726
"6495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6502",8,1626,13,0,1695,2003,64,1,49,0,0,1,5,0,0,0,5,1,0,0,5,30,0,0,0,5,250,5,4,198,2,1,3,5,0,8,1,3,5,0,8,9,10,1,0
"6503",8,1774,13,0,1695,2003,49,1,46,2,15,1,1,814,339,40,5,1,511,387,5,20,20,45000,25400,1,197,9,1,155,3,1,1,5,0,8,1,1,1,0,0,12,12,1,27600.3541993935
"6504",8,6393,13,2,1695,2003,42,1,0,0,0,4,1,14,287,43,5,2,0,0,0,0,4,54000,0,4,180,9,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,3,33120.4250392722
"6505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6506",8,3023,13,0,1695,2003,39,1,43,1,9,4,1,975,277,40,5,1,41,707,5,10,10,35000,44000,3,210,1,3,120,1,1,1,1,2,0,1,1,5,0,0,12,14,1,21466.9421550838
"6507",8,2321,13,0,1695,2003,45,1,51,1,11,1,1,770,188,45,5,1,404,869,5,60,35,55000,15000,2,150,5,3,152,9,1,1,5,0,8,1,1,5,0,99,12,12,1,33733.7662437032
"6508",8,2341,13,1,1695,2003,55,1,54,0,0,1,1,770,319,40,5,1,540,798,5,40,10,43500,29000,2,220,11,3,180,2,1,2,5,0,8,1,1,5,0,8,12,10,1,26680.342392747
"6509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6510",8,7172,13,5,1695,2003,25,1,24,0,0,1,1,635,77,40,5,1,53,319,5,10,2,30000,19000,1,225,11,2,185,7,1,1,1,2,0,1,1,1,2,0,14,14,8,18400.236132929
"6511",8,6467,13,5,1695,2003,23,1,22,0,0,1,1,332,819,40,5,1,570,689,5,6,6,37000,16000,1,200,8,1,180,9,1,1,1,4,1,1,1,1,4,1,16,16,8,22693.6245639458
"6512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6516",8,1334,41,0,1695,2003,30,1,28,2,2,1,1,734,307,0,5,1,586,957,1,10,2,33000,42000,1,150,1,3,187,4,1,1,1,2,8,1,1,1,2,8,14,14,1,20240.2597462219
"6517",8,2203,13,0,1695,2003,31,1,31,3,3,1,1,913,617,50,5,1,0,0,5,25,7,59000,0,2,230,11,2,105,2,1,1,1,4,8,1,1,1,4,8,16,16,1,36187.131061427
"6518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6520",8,7706,41,0,1695,2003,24,1,26,1,2,1,1,951,267,48,5,1,460,847,5,12,2,88000,26000,2,190,7,2,130,5,1,2,5,0,8,1,1,5,0,0,12,11,1,53974.0259899251
"6521",8,1209,13,1,1695,2003,36,1,26,2,1,1,1,726,357,40,5,1,0,0,5,20,1,35500,0,2,220,3,2,190,2,1,2,5,0,8,1,2,5,0,8,9,11,1,21773.6127572993
"6522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6523",8,4793,13,0,1695,2003,28,1,26,0,0,1,1,470,489,40,5,1,80,298,5,12,5,11000,38000,2,190,10,2,200,7,1,1,1,4,8,1,1,1,3,8,15,16,1,6746.75324874063
"6524",8,2470,13,0,1695,2003,20,1,21,0,0,2,1,742,668,40,5,1,570,237,5,3,1,9999998,18000,1,200,11,2,140,5,1,1,5,0,0,9,0,0,0,99,99,12,1,6133410.81762726
"6525",8,5809,13,4,1695,2003,22,1,30,1,15,1,3,0,0,0,5,1,411,868,5,5,0,0,9800,1,130,5,2,110,0,1,3,5,0,8,1,0,0,0,13,99,10,5,0
"6526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
