"","ID","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_edu","wf_edu","hd_change_in_marital_status"
"10995",10995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10996",10996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10997",10997,7,433,46,1,2734,2007,61,1,56,0,0,1,1,471,699,40,5,1,291,749,5,6,6,36000,0,1,190,0,2,160,6,1,1,1,4,8,1,1,1,3,8,15,16,1
"10998",10998,7,4402,46,0,2734,2007,29,2,0,0,0,2,1,181,739,40,5,3,0,0,0,0,6,35000,0,4,225,2,0,0,0,0,0,0,0,0,1,1,1,0,8,12,0,2
"10999",10999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11000",11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11001",11001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11002",11002,7,4851,37,0,2738,2007,64,1,65,0,0,1,4,156,669,15,5,1,540,797,5,15,6,22000,8000,2,250,2,1,140,3,1,1,5,0,1,1,1,1,2,1,14,12,1
"11003",11003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11004",11004,7,5145,37,0,2738,2007,38,1,37,2,11,1,1,5,407,55,5,1,512,699,5,30,5,88000,48000,2,175,11,2,125,4,1,1,5,0,0,1,1,5,0,1,12,12,1
"11005",11005,7,4977,37,1,2738,2007,42,1,40,2,1,1,1,22,77,40,5,1,0,0,5,10,2,200000,0,3,230,9,2,147,6,1,1,1,2,1,1,1,5,0,8,12,14,1
"11006",11006,7,5593,37,1,2738,2007,39,1,37,1,17,1,1,22,77,55,5,1,470,497,5,11,6,65000,46000,1,210,0,3,140,6,1,1,1,0,1,1,1,1,0,1,12,12,1
"11007",11007,7,5028,4,0,2740,2007,84,1,0,0,0,3,4,0,0,0,5,2,0,0,0,0,6,0,0,2,175,10,0,0,0,0,0,0,0,0,1,1,1,4,0,16,0,2
"11008",11008,7,7163,37,0,2743,2007,55,2,0,0,0,2,1,215,917,45,5,3,0,0,0,0,6,26800,0,3,200,3,0,0,0,0,0,0,0,0,1,1,1,5,0,17,0,2
"11009",11009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11010",11010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11011",11011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11012",11012,7,5533,29,0,2744,2007,79,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,14,0,0,3,240,6,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"11013",11013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11014",11014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11015",11015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11016",11016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11017",11017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11018",11018,7,5042,37,0,2750,2007,63,1,64,0,0,1,4,0,0,0,5,1,586,287,5,40,0,0,5500,3,200,9,2,127,3,1,1,1,1,1,1,1,1,4,1,16,13,1
"11019",11019,7,3543,37,0,2750,2007,44,1,44,2,17,1,1,14,287,75,5,1,12,287,5,12,0,60000,36000,4,185,10,2,155,6,1,1,1,2,8,1,1,1,3,1,15,14,1
"11020",11020,7,4766,37,0,2750,2007,31,1,30,0,0,1,1,5,287,45,5,1,232,786,5,10,5,36000,52000,3,190,10,3,155,4,1,9,1,5,8,1,1,1,2,1,14,99,1
"11021",11021,7,4450,14,0,2752,2007,78,1,78,0,0,1,4,0,0,0,5,1,0,0,5,6,1,0,0,3,160,10,4,180,3,1,1,5,0,8,1,1,5,0,8,12,12,1
"11022",11022,7,4516,14,0,2752,2007,55,1,55,0,0,1,1,580,787,40,5,1,80,938,5,10,10,55128,42444,3,210,11,2,167,6,1,1,1,1,8,1,1,5,0,8,12,13,1
"11023",11023,7,4860,14,1,2752,2007,54,1,53,0,0,1,1,950,448,35,5,1,422,786,5,15,10,41900,19000,2,180,4,4,128,11,1,1,5,0,8,1,1,5,0,8,12,12,1
"11024",11024,7,5708,14,0,2752,2007,45,1,44,1,13,1,1,620,77,45,5,1,330,797,5,10,7,58000,32000,2,190,0,2,120,3,1,1,5,0,1,1,1,5,0,8,12,12,1
"11025",11025,7,6914,14,0,2752,2007,26,1,0,0,0,2,1,91,689,40,5,2,0,0,0,0,5,23000,0,2,160,8,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2
"11026",11026,7,6458,14,5,2752,2007,23,1,19,1,2,2,5,0,0,0,5,1,360,827,5,2,2,0,14000,2,116,10,3,225,3,1,3,5,0,99,1,1,5,0,8,12,10,8
"11027",11027,7,4506,14,0,2752,2007,30,1,30,3,4,1,1,700,539,48,5,1,362,827,1,20,5,37000,20000,2,198,4,2,122,3,1,1,5,0,8,1,1,1,1,8,13,12,1
"11028",11028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11029",11029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11030",11030,7,246,42,0,2753,2007,79,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,2,0,0,4,115,11,0,0,0,0,0,0,0,0,1,1,1,5,8,17,0,2
"11031",11031,7,3330,3,0,2753,2007,57,1,55,0,0,1,1,204,916,60,5,1,999,786,5,10,3,45000,44000,1,185,9,2,130,2,1,1,1,4,8,1,1,1,4,8,16,16,1
"11032",11032,7,4604,3,1,2753,2007,48,1,46,0,0,1,1,204,916,60,5,1,231,786,5,15,7,41000,35000,2,190,9,2,210,5,1,1,1,4,8,1,1,1,4,8,16,16,1
"11033",11033,7,1048,3,0,2753,2007,30,2,0,0,0,2,7,476,477,30,5,3,0,0,0,0,1,2700,0,3,130,6,0,0,0,0,0,0,0,0,1,9,1,4,0,99,0,2
"11034",11034,7,2927,3,0,2753,2007,26,1,26,1,2,1,1,231,786,60,5,1,999,786,5,3,1,38500,22000,2,230,11,2,130,6,1,1,1,4,8,1,1,1,4,8,16,16,1
"11035",11035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11036",11036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11037",11037,7,5982,42,0,2753,2007,56,1,52,1,14,1,1,16,959,40,5,1,323,786,5,10,5,65000,4800,3,235,7,1,128,6,1,1,1,4,8,1,1,1,5,8,17,16,1
"11038",11038,7,7107,42,5,2753,2007,23,2,0,0,0,2,1,260,657,0,5,3,0,0,0,0,8,9999998,0,2,125,4,0,0,0,0,0,0,0,0,1,1,1,5,8,17,0,8
"11039",11039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11040",11040,7,1289,42,1,2753,2007,25,1,23,2,1,1,1,385,947,40,5,1,291,749,5,40,20,31000,250,2,175,9,1,115,2,1,1,1,3,8,1,1,1,2,8,14,15,1
"11041",11041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11042",11042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11043",11043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11044",11044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11045",11045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11046",11046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11047",11047,7,5368,42,2,2755,2007,59,1,0,0,0,4,1,232,786,70,5,2,0,0,0,0,10,52000,0,2,228,9,0,0,0,0,0,0,0,0,1,1,1,5,8,17,0,3
"11048",11048,7,3962,17,0,2755,2007,59,2,0,0,0,4,1,570,727,35,5,3,0,0,0,0,5,64000,0,1,170,3,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2
"11049",11049,7,3843,3,0,2755,2007,38,1,38,1,5,1,1,484,629,45,5,1,12,757,5,10,10,93000,78000,1,195,9,1,225,6,1,1,1,4,8,1,1,1,3,8,15,16,1
"11050",11050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11051",11051,7,4210,35,0,2755,2007,36,1,35,2,3,1,1,313,819,43,1,1,214,727,5,20,10,85672,7714,1,215,3,2,165,1,1,1,1,4,8,1,1,1,3,8,15,16,1
"11052",11052,7,4657,3,0,2756,2007,78,1,64,0,0,1,1,20,17,25,5,1,0,0,5,14,2,24000,0,2,170,0,4,125,10,1,1,5,0,8,1,1,1,4,8,16,12,1
"11053",11053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11054",11054,7,7253,3,0,2756,2007,37,2,0,0,0,4,1,341,748,40,5,3,0,0,0,0,8,18000,0,3,140,1,0,0,0,0,0,0,0,0,1,9,1,4,8,99,0,2
"11055",11055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11056",11056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11057",11057,7,5013,3,0,2756,2007,46,1,48,2,14,1,1,562,298,54,5,1,423,929,5,56,3,39533,0,1,142,7,3,135,1,1,1,1,1,8,1,1,5,0,1,12,13,1
"11058",11058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11059",11059,7,5605,3,2,2758,2007,49,1,41,4,1,1,1,156,729,80,5,1,0,0,5,84,0,70000,0,2,170,9,2,125,6,1,1,1,4,8,1,1,1,3,8,15,16,5
"11060",11060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11061",11061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11062",11062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11063",11063,7,6741,3,0,2760,2007,55,1,54,0,0,1,1,913,27,60,5,1,232,786,5,18,0,45000,53800,3,210,8,1,140,5,1,1,1,1,8,1,2,1,0,8,12,13,1
"11064",11064,7,7404,3,0,2760,2007,33,1,33,0,0,1,1,485,427,55,5,1,533,687,5,5,7,34000,56000,2,300,3,1,145,3,1,9,1,4,8,1,9,1,4,8,99,99,1
"11065",11065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11066",11066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11067",11067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11068",11068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11069",11069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11070",11070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11071",11071,7,6366,27,0,2763,2007,49,1,42,2,3,1,1,415,868,30,1,1,411,868,5,4,48,36000,38000,2,187,0,2,130,4,2,0,0,0,1,2,1,1,4,1,16,12,1
"11072",11072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11073",11073,7,6380,27,0,2763,2007,32,2,0,0,0,2,1,552,866,40,5,3,0,0,0,0,10,44000,0,2,220,7,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,2
"11074",11074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11075",11075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11076",11076,7,378,17,0,2764,2007,60,1,54,0,0,1,1,421,957,40,5,1,451,898,5,15,0,9999998,10000,3,220,11,3,200,3,1,1,5,0,8,1,1,5,0,8,12,12,1
"11077",11077,7,1650,17,0,2764,2007,32,1,30,1,2,1,1,382,947,47,5,1,512,917,5,3,5,36000,26000,2,270,0,3,999,8,1,1,1,3,8,1,1,5,0,8,12,15,1
"11078",11078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11079",11079,7,4819,34,3,2769,2007,68,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,16,0,0,3,150,0,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,4
"11080",11080,7,4716,34,0,2770,2007,65,1,62,0,0,1,1,232,786,40,5,1,0,0,5,40,4,60000,0,3,260,0,3,125,4,1,1,5,0,8,1,1,1,4,8,16,12,1
"11081",11081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11082",11082,7,7559,34,0,2770,2007,38,1,36,2,2,1,1,960,539,25,5,1,316,809,5,5,5,19000,70000,2,210,4,1,125,3,1,9,1,5,8,1,1,1,2,8,14,99,1
"11083",11083,7,4965,34,1,2770,2007,30,1,33,2,1,1,1,470,518,50,5,1,470,517,5,10,10,51000,44000,3,150,6,2,135,3,1,1,1,2,8,1,1,1,4,8,16,14,1
"11084",11084,7,1119,0,0,2771,2007,83,1,0,0,0,3,4,0,0,0,5,2,0,0,0,0,3,0,0,1,134,8,0,0,0,0,0,0,0,0,7,1,1,5,1,17,0,2
"11085",11085,7,3347,2,3,2771,2007,56,2,0,0,0,5,1,42,837,47,5,3,0,0,0,0,3,150000,0,3,135,0,0,0,0,0,0,0,0,0,1,1,1,5,1,17,0,3
"11086",11086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11087",11087,7,4355,0,0,2771,2007,52,2,0,1,12,4,1,496,789,30,5,3,0,0,0,0,8,10500,0,3,120,4,0,0,0,0,0,0,0,0,1,9,1,4,1,99,0,2
"11088",11088,7,6992,34,0,2771,2007,51,1,50,2,14,1,1,306,797,60,5,1,500,797,5,20,2,190000,14000,1,175,8,1,150,7,1,1,1,4,8,1,1,1,5,0,17,16,1
"11089",11089,7,7864,5,0,2771,2007,49,1,0,0,0,4,1,91,689,40,5,2,0,0,0,0,14,60000,0,1,140,7,0,0,0,0,0,0,0,0,1,1,1,5,1,17,0,2
"11090",11090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11091",11091,7,5001,41,2,2771,2007,32,1,31,0,0,1,1,485,738,60,5,1,485,219,5,5,3,130000,70000,2,135,6,4,105,2,1,1,1,4,0,1,1,1,1,1,13,16,5
"11092",11092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11093",11093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11094",11094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11095",11095,7,6924,37,0,2771,2007,67,1,54,0,0,1,4,0,0,0,5,1,211,947,5,3,7,0,130000,1,190,2,1,160,5,7,9,1,4,0,1,9,1,4,2,99,99,1
"11096",11096,7,2856,2,1,2771,2007,40,1,35,1,1,1,1,12,738,35,5,1,485,738,5,15,35,9000,122000,1,162,7,3,136,4,1,1,1,5,1,1,1,1,5,1,17,17,1
"11097",11097,7,4563,16,0,2773,2007,78,1,76,0,0,1,4,0,0,0,5,1,0,0,5,40,35,0,0,4,180,9,4,140,2,1,1,5,0,8,1,1,1,0,8,12,12,1
"11098",11098,7,6435,9,0,2773,2007,57,1,0,0,0,2,1,275,789,998,5,2,0,0,0,0,15,9999999,0,3,170,8,0,0,0,0,0,0,0,0,1,1,1,5,8,17,0,2
"11099",11099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11100",11100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11101",11101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11102",11102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11103",11103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11104",11104,7,8260,5,5,2774,2007,47,1,0,0,0,4,1,913,77,63,5,2,0,0,0,0,40,33000,0,3,185,11,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,8
"11105",11105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11106",11106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11107",11107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11108",11108,7,647,2,0,2775,2007,58,1,47,0,0,1,5,0,0,0,5,1,0,0,5,21,0,0,0,5,224,8,4,180,4,1,1,1,1,8,1,1,1,1,8,13,13,1
"11109",11109,7,1566,26,4,2775,2007,42,1,60,0,0,5,1,913,77,0,5,1,0,0,5,2,0,9999998,0,4,200,0,4,132,3,1,3,5,0,8,1,2,5,0,8,99,8,5
