"","Release_number","interview_id","State","Family_comp_change","hd_wage","wf_wage","family_identifier","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_occ","hd_ind","hd_wtr_unemployed","hd_hrs_work_per_week","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","wf_housework_hrs","hd_housework_hrs","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_edu","wf_edu","hd_change_in_marital_status","Year","hd_adj_income"
"14766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14767",3,4624,19,0,46000,52000,5394,35,1,31,1,2,1,1,4,707,5,40,1,245,707,5,14,8,2,2,2,1,1,4,7,2,1,1,4,5,7,7,1,1990,38543.5484009289
"14768",3,1182,19,0,25500,0,5394,32,1,0,0,0,2,1,312,717,5,53,2,0,0,0,0,3,2,0,0,0,0,0,0,2,1,1,3,3,6,0,2,1990,21366.5322657323
"14769",3,5538,19,0,28732,0,5394,31,2,0,0,0,2,1,245,717,5,50,3,0,0,0,0,3,2,0,0,0,0,0,0,2,1,1,0,5,4,0,2,1990,24074.6354925107
"14770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14771",3,1589,21,0,0,0,5395,59,2,0,0,0,4,5,0,0,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,2,3,5,0,9,3,0,2,1990,0
"14772",3,2152,21,2,0,0,5395,36,1,0,0,0,5,5,0,0,0,0,2,0,0,0,0,25,3,0,0,0,0,0,0,2,1,5,0,9,4,0,3,1990,0
"14773",3,4366,21,1,0,8500,5395,36,1,31,2,1,4,6,0,0,0,0,1,695,357,5,10,84,3,1,2,9,9,0,99,9,2,5,0,8,3,9,1,1990,0
"14774",3,5533,21,1,27000,0,5395,34,2,0,2,1,4,2,452,477,5,40,3,0,0,0,0,21,1,0,0,0,0,0,0,2,1,9,0,0,9,0,2,1990,22623.3871048931
"14775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14782",3,5179,23,0,0,0,5396,53,1,52,2,16,1,1,801,17,5,99,1,0,0,0,99,99,1,5,2,1,5,0,4,2,3,5,0,3,3,4,1,1990,0
"14783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14784",3,5271,42,0,23906,19400,5396,30,1,30,1,3,1,1,964,927,5,55,1,100,878,5,8,8,1,2,2,1,1,3,1,2,1,1,2,1,6,6,1,1990,20030.9145233175
"14785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14790",3,6944,4,1,40000,0,5397,27,2,0,1,7,2,1,922,828,5,40,3,0,0,0,0,4,1,0,0,0,0,0,0,2,1,1,2,1,6,0,2,1990,33516.129044286
"14791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14792",3,6999,4,1,3600,0,5397,22,2,0,2,2,2,1,385,448,1,40,3,0,0,0,0,25,1,0,0,0,0,0,0,2,1,5,0,1,4,0,2,1990,3016.45161398574
"14793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14798",3,7136,4,4,48000,16000,5397,27,1,25,1,4,2,1,751,477,5,48,1,0,0,0,42,2,1,3,2,1,5,0,3,2,1,5,0,3,5,4,5,1990,40219.3548531432
"14799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14803",3,4079,4,0,0,0,5398,62,1,64,2,16,3,1,473,757,1,0,1,0,0,0,20,14,1,3,2,3,5,0,3,2,1,5,0,7,4,2,1,1990,0
"14804",3,6888,4,5,0,0,5398,84,2,0,0,0,2,4,0,0,0,0,3,0,0,0,0,8,5,0,0,0,0,0,0,2,1,5,0,5,4,0,8,1990,0
"14805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14806",3,2745,10,0,35000,18000,5403,48,1,44,0,0,1,1,715,628,5,54,1,692,298,5,27,5,1,1,2,3,5,0,3,2,1,5,0,99,4,3,1,1990,29326.6129137503
"14807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14808",3,2746,10,0,19000,0,5403,24,1,0,0,0,2,1,692,378,1,44,2,0,0,0,0,12,2,0,0,0,0,0,0,2,1,1,1,3,6,0,2,1990,15920.1612960359
"14809",3,2035,10,0,45000,15000,5403,33,1,27,0,0,1,1,282,537,5,55,1,394,838,5,30,10,2,2,2,1,1,2,3,2,1,1,2,5,6,6,1,1990,37705.6451748218
"14810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14811",3,2875,8,1,0,0,5404,68,2,0,2,1,2,6,0,0,0,0,3,0,0,0,0,15,5,0,0,0,0,0,0,2,3,5,0,3,3,0,2,1990,0
"14812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14813",3,2,8,0,0,0,5405,72,2,0,0,0,3,4,0,0,0,0,3,0,0,0,0,8,4,0,0,0,0,0,0,2,3,5,0,3,2,0,2,1990,0
"14814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14817",3,1314,10,0,11000,0,5406,57,2,0,0,0,5,1,912,857,5,35,3,0,0,0,0,8,2,0,0,0,0,0,0,2,1,5,0,5,4,0,2,1990,9216.93548717866
"14818",3,5199,10,0,700,0,5406,30,2,0,0,0,2,3,0,0,0,0,3,0,0,0,0,12,2,0,0,0,0,0,0,2,1,5,0,3,4,0,2,1990,586.532258275006
"14819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14823",3,2003,10,0,18000,5273,5406,32,1,31,3,1,1,1,690,137,5,40,1,944,787,5,15,2,2,2,2,1,5,0,5,2,1,5,0,5,4,5,1,1990,15082.2580699287
"14824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14827",3,713,10,0,30000,0,5407,53,2,0,0,0,4,2,326,927,5,40,3,0,0,0,0,12,3,0,0,0,0,0,0,2,1,1,1,8,6,0,2,1990,25137.0967832145
"14828",3,768,1,0,14000,0,5407,33,1,0,0,0,2,1,925,838,5,35,2,0,0,0,0,5,3,0,0,0,0,0,0,2,1,5,0,5,4,0,2,1990,11730.6451655001
"14829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14836",3,3354,46,0,0,0,5412,80,1,80,0,0,1,1,86,877,5,30,1,0,0,0,3,5,1,3,1,1,1,2,9,7,1,1,4,9,7,6,1,1990,0
"14837",3,4491,46,0,78600,26966,5413,46,1,47,0,0,1,1,30,927,5,50,1,0,0,0,15,5,1,1,9,1,1,5,99,9,1,1,5,99,8,8,1,1990,65859.193572022
"14838",3,4755,4,0,25000,11000,5414,36,1,33,2,4,1,1,283,697,5,40,1,321,609,1,10,5,3,3,1,1,1,2,1,1,1,1,3,1,6,6,1,1990,20947.5806526788
"14839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14840",3,3212,46,0,0,0,5415,73,2,0,0,0,4,4,0,0,0,0,3,0,0,0,0,14,4,0,0,0,0,0,0,1,3,5,0,9,3,0,2,1990,0
"14841",3,3714,39,1,5354,0,5416,63,2,0,2,1,1,1,643,319,5,24,3,0,0,0,0,25,3,0,0,0,0,0,0,2,3,5,0,3,2,0,1,1990,4486.13387257768
"14842",3,2676,39,0,0,0,5416,38,1,0,0,0,4,5,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,2,1,5,0,3,4,0,2,1990,0
"14843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14847",3,2671,39,1,15200,9500,5416,27,1,32,2,5,1,1,612,158,5,45,1,705,618,5,20,8,2,2,2,3,5,0,3,2,1,5,0,6,4,3,1,1990,12736.1290368287
"14848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14849",3,2062,39,0,8151,0,5417,57,2,0,0,0,3,1,912,857,1,35,3,0,0,0,0,15,3,0,0,0,0,0,0,2,1,5,0,3,4,0,2,1990,6829.74919599939
"14850",3,4029,39,0,9300,0,5417,36,1,0,0,0,5,1,602,108,5,40,2,0,0,0,0,5,2,0,0,0,0,0,0,2,1,5,0,3,5,0,2,1990,7792.5000027965
"14851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14855",3,5774,39,0,9000,9000,5419,23,1,22,1,2,2,1,715,298,1,47,1,925,838,5,20,20,1,1,2,1,5,0,3,2,1,5,0,3,5,4,1,1990,7541.12903496436
"14856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14860",3,6798,39,4,15000,6000,5419,25,1,23,1,4,1,1,922,838,1,40,1,0,0,0,14,7,1,3,2,1,5,0,3,2,1,5,0,3,4,5,5,1990,12568.5483916073
"14861",3,6430,39,0,19530,17500,5419,39,1,39,2,12,5,1,715,67,5,40,1,283,657,5,12,8,3,3,2,3,1,0,3,2,1,1,2,5,6,5,1,1990,16364.2500058727
"14862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14865",3,2897,4,0,47000,0,5420,25,1,0,0,0,2,1,615,69,5,40,2,0,0,0,0,8,3,0,0,0,0,0,0,1,1,5,0,0,4,0,2,1990,39381.4516270361
"14866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14868",3,1914,36,0,21000,3000,5420,40,1,41,1,15,1,1,690,169,5,40,1,0,0,0,6,4,3,3,1,2,1,3,0,1,1,1,2,0,6,6,1,1990,17595.9677482502
"14869",3,1939,4,1,33000,31000,5424,46,1,36,1,5,1,1,310,628,5,40,1,634,628,5,8,2,2,2,9,1,1,0,1,2,1,1,0,1,4,4,1,1990,27650.806461536
"14870",3,4047,4,1,21000,0,5424,42,2,0,1,2,5,1,372,838,5,40,3,0,0,0,0,10,3,0,0,0,0,0,0,2,1,5,0,18,4,0,2,1990,17595.9677482502
"14871",3,4818,4,5,1646,0,5424,24,2,0,0,0,2,1,310,669,1,20,3,0,0,0,0,3,1,0,0,0,0,0,0,2,1,1,0,14,4,0,8,1990,1379.18871017237
"14872",3,949,4,0,16000,0,5424,23,2,0,0,0,5,7,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,2,1,1,0,18,4,0,2,1990,13406.4516177144
"14873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14876",3,1100,4,5,0,0,5424,66,2,0,1,15,4,5,0,0,0,0,3,0,0,0,0,40,5,0,0,0,0,0,0,2,1,5,0,18,4,0,8,1990,0
"14877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14878",3,1915,4,0,12000,0,5425,50,1,0,0,0,4,1,600,917,5,20,2,0,0,0,0,14,1,0,0,0,0,0,0,2,2,1,1,3,6,0,2,1990,10054.8387132858
"14879",3,2828,4,1,12174,0,5425,50,2,0,0,0,4,1,602,248,5,40,3,0,0,0,0,16,3,0,0,0,0,0,0,2,1,1,0,3,5,0,2,1990,10200.6338746285
"14880",3,3518,4,5,14572,0,5425,23,2,0,0,0,2,1,343,158,5,40,3,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,3,5,0,8,1990,12209.9258108334
"14881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"14883",3,3061,4,6,40000,500,5425,30,1,25,0,0,1,1,999,999,5,40,1,382,857,5,1,1,1,1,2,2,1,5,3,9,9,9,0,99,9,6,8,1990,33516.129044286
"14884",3,2449,39,0,0,0,5426,72,1,0,0,0,3,4,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,2,3,5,0,3,1,0,2,1990,0
"14885",3,91,39,0,0,0,5427,77,2,0,0,0,3,6,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,2,3,5,0,3,1,0,2,1990,0
